Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
hip_flexion_r,80,Sujet_04,39.90254401999999,38.729356249999995,39.20693759000001,37.593398300000004,39.53067922999999,38.54214508,38.27555588,35.49816908,38.052719069999995,36.95460004
hip_flexion_r,80,Sujet_03,35.42633347,36.86307013999999,36.03106742,37.67185038000001,37.91814124000001,35.76783447,36.54583316,35.93390658,35.683760680000006,38.2311452
hip_flexion_r,100,Sujet_06,42.62148678,42.01737272,42.40610912999999,41.46233087,39.94711434,41.581047780000006,42.10615192,42.40368629000001,41.43782245,41.69263748
hip_flexion_r,100,Sujet_01,42.68317573,42.93002421,42.786901470000004,42.12341003,44.25104932999999,45.45088729000001,43.72541246,45.874867210000005,45.176704279999996,47.35602218000001
hip_flexion_r,100,Sujet_08,44.27947293000001,43.9531616,44.26018107,44.01366306000001,43.98244530000001,43.094307920000006,45.19457341000002,45.40994972,44.343623050000005,44.3172723
hip_flexion_r,100,Sujet_07,38.398400800000005,37.26981071,36.39837383,36.39053211999999,35.24889865,37.53889728,35.39068761,35.255995260000006,36.098002179999995,36.1760223
hip_flexion_r,100,Sujet_02,39.64629538,39.70043435999999,39.22619754,38.57567451,38.59278189,37.66927674,38.92236308,39.11070156000001,39.248122179999996,39.39598330999999
hip_flexion_r,100,Sujet_05,43.45177536999999,43.403307119999994,42.55177450000001,42.347726390000005,43.15150451999999,42.68223449999999,43.26699418000001,44.10983569999999,45.56160527,41.760481900000016
hip_flexion_r,100,Sujet_04,39.15142913999999,38.47914616,37.79388482,36.6473027,37.31329566000001,37.27809614,39.44454981,37.37692609999999,36.62663662999999,36.80953033
hip_flexion_r,100,Sujet_03,35.87950228,33.5895994,35.44219768000001,35.01689195,34.5610526,34.99191084,33.12425777,33.82790448,35.81232199,33.68349042999999
hip_flexion_l,60,Sujet_06,44.176386429999994,43.998157590000005,43.84106731,44.42674916,46.15115239000001,45.81879045000001,44.39284277,44.77353603,44.84135966999999,43.16407883000001
hip_flexion_l,60,Sujet_01,45.95942717,45.35365066999999,45.827548809999996,44.864111199999996,44.80293424999999,45.71444625000001,46.028327129999994,45.20730121,44.73969536999999,46.08103145000001
hip_flexion_l,60,Sujet_08,45.17896176999999,45.13638863,44.657024079999985,45.11581693000001,44.75341440999999,45.004762090000014,44.55234483999999,45.13335115000001,46.31809655999999,46.00793073000001
hip_flexion_l,60,Sujet_07,39.777378479999996,38.698842709999994,38.011785700000004,39.107044900000005,38.661551700000004,39.44571761,37.14818472,38.98195538,40.36172325999999,38.042715130000005
hip_flexion_l,60,Sujet_02,39.411080240000004,38.16290072000001,38.51492812000001,37.74197751999999,38.45613431000001,38.66907467,38.22292592000001,39.00913383000001,38.36905424,39.10324811000001
hip_flexion_l,60,Sujet_05,42.309508149999985,42.272722230000014,43.12232191000001,44.42696754000002,44.57064272999999,43.537985539999994,41.82010817000001,42.39504524,43.00799086000001,43.800473769999996
hip_flexion_l,60,Sujet_04,38.80040260000001,39.13471421000001,38.948683900000006,38.79571188000001,38.67263427,39.02209667000001,38.76496559000002,39.98244430999999,38.47556033999999,38.16148663000001
hip_flexion_l,60,Sujet_03,38.94860109999999,38.52842233,38.824940819999995,40.127313130000005,40.505936340000005,39.95476252,39.90639412,39.03771286999999,40.0437328,39.962966050000006
hip_flexion_l,80,Sujet_06,44.78446056,45.284968770000006,44.222296740000004,43.49338478,44.1046511,45.322778060000005,45.169115500000004,43.939667,43.43034414,44.586744280000005
hip_flexion_l,80,Sujet_01,46.63682908999999,47.925976629999994,46.51729025,46.846765070000004,46.22233736999999,45.94192606,44.64714791,45.638763659999995,45.50127072000001,48.51148074999999
hip_flexion_l,80,Sujet_08,43.761237050000005,44.06232639999999,44.482207239999994,44.88501730999998,44.46893606000002,44.40875899000001,44.745283220000005,45.75444006000001,45.98919491000001,45.531759699999995
hip_flexion_l,80,Sujet_07,36.581025350000004,37.72687311,36.9840543,37.64387979,35.31326367,35.00450705,35.02706461999999,35.85041253,36.88624073999999,37.67684235
hip_flexion_l,80,Sujet_02,39.7651599,39.07612268,39.98962064,39.12542757,39.19808784,39.476768410000005,39.196350710000004,38.528188,38.39569021,38.75660072000001
hip_flexion_l,80,Sujet_05,43.021843390000015,43.22729872999999,42.86502423000002,41.73869493000001,41.68021884000001,43.64740857999999,42.92087286000002,42.75178776,42.41077283,42.64961564999999
hip_flexion_l,80,Sujet_04,39.576514180000004,37.88461152999999,38.45491655000001,37.03037211999998,38.107361379999986,38.13530388000001,37.64672340000001,37.57291961,38.55461134999999,38.31294858000001
hip_flexion_l,80,Sujet_03,38.632944679999994,39.092716030000005,38.96087284000001,39.23257314,40.58154668,39.058750849999996,38.99713709999999,39.180114380000006,38.72154904,38.49963156
hip_flexion_l,100,Sujet_06,43.67087849000001,43.08957013,42.01686527,42.343563270000004,42.203696949999994,42.887876500000004,43.480701229999994,42.95713005,41.90498024,41.64481626999999
hip_flexion_l,100,Sujet_01,45.72029676,43.536437899999996,43.68272838,46.096819139999994,45.21311403,44.19640491,42.898928440000006,44.07621917,45.47433984,45.5650009
hip_flexion_l,100,Sujet_08,43.35305394000001,43.40404158,43.395942160000004,44.16793109999999,42.85336355999999,43.86296045,43.67479856,43.24244652,43.17506405,43.60999817000001
hip_flexion_l,100,Sujet_07,36.03967747,36.084497279999994,36.64133884,35.619484670000006,36.56540863000001,36.91749512,35.83258248,36.7002693,35.1756537,35.106852090000004
hip_flexion_l,100,Sujet_02,37.44614541999999,37.68363989999999,38.12948754,38.65393655,39.471868689999994,39.018970890000006,39.67264817,38.55545312999999,37.89737601,39.259771310000005
hip_flexion_l,100,Sujet_05,40.755468919999984,40.52585266000001,40.45302971999999,40.68574717999999,41.64439834999999,40.44698871,40.75503690000001,40.31240129000001,41.83280669000001,40.30569389
hip_flexion_l,100,Sujet_04,36.009968900000004,36.98522548000001,35.30342198999999,35.18488540000001,36.098881539999994,36.12387385000001,35.42849754999999,36.58872290999999,35.04904554000001,34.52216854999999
hip_flexion_l,100,Sujet_03,37.20015099999999,37.9920089,37.41614833,37.75041212000001,36.68305744,36.938701879999996,36.381607880000004,37.20755774,38.15676939000001,36.577754479999996
