Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
knee_flexion_l,80,Sujet_08,70.9932,70.7254,71.14410000000001,70.8418,69.70400000000001,71.0356,71.2261,70.9642,72.3709,70.92869999999999
knee_flexion_l,80,Sujet_07,69.4261,69.56620000000001,69.5417,69.1019,66.9107,67.46780000000001,67.88929999999999,69.8698,69.8272,72.3318
knee_flexion_l,80,Sujet_02,61.8143,60.9268,61.410799999999995,60.2097,61.4177,59.4947,59.019,59.935100000000006,63.642100000000006,60.70399999999999
knee_flexion_l,80,Sujet_05,72.6983,74.09200000000001,73.908,71.4554,72.7333,71.3723,72.06209999999999,72.5164,71.77779999999998,74.7262
knee_flexion_l,80,Sujet_04,65.5404,64.2265,64.54690000000001,64.7489,65.0303,64.18209999999999,63.72430000000001,66.32920000000001,66.224,65.7189
knee_flexion_l,80,Sujet_03,65.3281,66.3415,65.9057,68.3365,66.95929999999998,63.4302,65.2074,65.248,64.38409999999999,65.5226
knee_flexion_l,100,Sujet_06,73.8318,73.7116,72.4423,72.2767,73.7904,73.8815,73.9007,72.2039,71.85940000000001,71.97749999999999
knee_flexion_l,100,Sujet_01,67.1464,66.5495,68.0287,70.1403,69.43180000000001,68.5138,67.47200000000001,68.15090000000001,68.2895,68.93709999999999
knee_flexion_l,100,Sujet_08,68.893,69.23559999999999,68.6687,68.75139999999999,69.2293,69.2308,68.11580000000001,68.5754,68.885,71.0591
knee_flexion_l,100,Sujet_07,71.7733,72.5509,72.462,72.1802,74.3928,74.19369999999999,72.1134,72.1937,72.2575,71.74
knee_flexion_l,100,Sujet_02,58.723299999999995,59.975,59.7962,58.8416,61.4373,59.676100000000005,63.0134,58.8577,62.2438,61.6085
knee_flexion_l,100,Sujet_05,70.49780000000001,70.7865,70.7133,71.4464,69.36019999999999,69.37,69.4325,68.3214,67.5564,69.6549
knee_flexion_l,100,Sujet_04,65.7355,64.94160000000001,63.482099999999996,63.7343,64.7436,64.2096,64.51689999999999,64.31309999999999,62.7696,63.539300000000004
knee_flexion_l,100,Sujet_03,64.4234,64.37280000000001,64.7158,65.73049999999999,66.57900000000001,65.7415,66.1965,65.2766,64.4673,64.5181
hip_flexion_r,60,Sujet_06,43.59139999999999,43.2029,45.025999999999996,45.34060000000001,43.468599999999995,44.082499999999996,43.598600000000005,44.8582,44.895300000000006,43.2257
hip_flexion_r,60,Sujet_01,50.28770000000001,52.004799999999996,50.8956,48.977999999999994,51.1533,51.9968,48.4893,48.3009,50.210100000000004,49.6826
hip_flexion_r,60,Sujet_08,49.7007,49.262899999999995,49.302099999999996,49.5171,50.1855,48.932199999999995,48.245,48.8989,49.810700000000004,48.8844
hip_flexion_r,60,Sujet_07,44.3404,43.58690000000001,43.978,41.5192,44.80660000000001,41.809999999999995,44.348200000000006,42.337900000000005,41.591300000000004,41.821000000000005
hip_flexion_r,60,Sujet_02,33.3537,35.369,33.3565,33.545500000000004,33.8055,34.10510000000001,34.0443,35.452400000000004,34.9041,34.765
hip_flexion_r,60,Sujet_05,48.4064,49.288799999999995,48.2975,49.8184,48.239799999999995,49.808,48.461200000000005,47.731500000000004,47.5594,47.888600000000004
