Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
hip_adduction_l,60,Sujet_04,7.82883452,9.25882699,9.22163817,10.121286569999999,10.37212491,10.572173679999999,10.08569588,9.45018093,8.966956660000001,9.00166856
hip_adduction_l,60,Sujet_03,7.15872977,9.01723487,7.31627484,6.74493631,6.74860552,8.70058183,8.49679972,8.91214236,6.922156960000001,5.6884056
hip_adduction_l,80,Sujet_06,3.41783563,3.08790867,2.346902879999999,4.590405830000001,3.249016469999999,3.1131467200000005,2.01025016,3.9795073199999997,6.016670810000001,4.33641447
hip_adduction_l,80,Sujet_01,9.56001336,10.874338349999999,11.501032539999999,11.616423339999999,12.46415117,12.01532756,12.724579,12.57462928,14.59393896,15.97716576
hip_adduction_l,80,Sujet_08,9.30147523,9.316688540000001,7.51573139,7.73670554,10.92674033,10.37423398,10.299447579999999,9.385733309999999,7.4391619,8.92509535
hip_adduction_l,80,Sujet_07,12.88108218,12.06233789,11.733561609999999,10.486822669999999,11.51206966,13.37552868,14.66422263,11.971333900000001,11.839175289999998,15.922898609999999
hip_adduction_l,80,Sujet_02,15.01573507,16.220002899999997,16.62321531,15.38964936,15.18955412,15.906824499999999,14.92636962,16.01279651,15.1754643,16.206686050000002
hip_adduction_l,80,Sujet_05,16.22163531,15.50132381,16.10943473,16.84548289,17.51867297,16.67069277,17.87127334,16.35556932,16.886752639999997,16.42572456
hip_adduction_l,80,Sujet_04,8.346336149999999,9.22628127,10.43014843,10.16347442,9.26598834,11.09423643,11.61978973,11.92889,9.93110275,10.31485884
hip_adduction_l,80,Sujet_03,7.794256379999999,5.442226420000001,8.65982218,7.956352880000001,8.089438520000002,6.4259755400000005,7.11307907,6.3756201699999995,6.04280074,5.984884610000001
hip_adduction_l,100,Sujet_06,4.08803203,2.8772850000000005,2.7489570400000005,5.97455845,4.753933029999999,2.766839250000001,2.9792523699999993,4.68792646,5.469406080000001,3.8945932699999997
hip_adduction_l,100,Sujet_01,9.9102969,12.001189419999998,11.453943229999998,7.779421000000001,11.66958548,11.340877929999998,10.978702890000001,9.825054709999998,11.75614357,11.480621379999999
hip_adduction_l,100,Sujet_08,11.786570789999999,11.30457776,11.59262283,11.277624580000001,10.653265359999999,7.60384339,10.26399542,8.50307754,9.662698690000001,8.8567751
hip_adduction_l,100,Sujet_07,12.57047173,16.52023167,11.941551740000001,10.31592426,10.62320359,12.07398053,14.308792650000001,15.60224227,15.68124695,14.81067386
hip_adduction_l,100,Sujet_02,15.27038746,15.170796039999999,15.113234559999999,16.32989029,16.27227664,16.35766187,16.06444952,15.388541120000001,16.18008447,16.69685501
hip_adduction_l,100,Sujet_05,8.321732970000001,9.077316620000001,9.044190170000002,8.368878709999999,9.592745080000002,8.629418670000002,9.148882619999998,9.389937980000001,7.892247000000001,8.5681232
hip_adduction_l,100,Sujet_04,8.8549911,8.57901922,7.1064136,8.04918167,7.3397423900000005,9.23452,8.62053019,7.777172780000001,9.23194415,7.56721163
hip_adduction_l,100,Sujet_03,5.474686889999999,6.148463069999999,5.5842958199999995,6.12586432,7.5972821999999995,6.203741989999999,7.55550317,5.451654700000001,6.360677430000001,6.933734880000001
